ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
16528,simple,199976,KFN-50 CI ROD 3.2 MM KISWEL,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,KG,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16529,simple,210761,KNIFE 44-SI 3PCS SET,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16530,simple,210762,KNIFE 44-SI 6PCS SET,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16531,simple,209950,KNIFE A-1 9 MM OLFA,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16532,simple,214271,KNIFE BLADE 18 MM LB-10 OLFA,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,PKT,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16533,simple,206559,KNIFE BLADE 18 MM MT-02418 MASTER,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16534,simple,206659,KNIFE BLADE HOOK TYPE 1-11-983 STANLEY,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,PKT,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16535,simple,199513,KNIFE BLADE STANLEY 1-11-301,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,PKT,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16536,simple,199493,KNIFE BLADE STANLEY 11-921,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16537,simple,215178,KNIFE CUTTER L-1/BB OLFA BRAND,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16538,simple,210763,KNIFE L-100 10PCS SPARE BLADE,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16539,simple,209949,KNIFE SAC-1 9 MM OLFA,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16540,simple,213162,LABLE GUN PT-H110 BROTHER BRAND,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16541,simple,214746,LASER DISTANCE MEASURER WITH BLUETOOTH 50M THT1-77,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16542,simple,212302,LASER METER 50 MTR GLM-50C BOSCH,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16543,simple,208542,LASER METER GLL 3-80C + BT 150,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16544,simple,215309,LASER METER MICRO LM-100 RIDGID,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16545,simple,211051,LEVER BLOCK 1-1/2 TON JAPAN MOVE IT,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16546,simple,206430,"LIGHT METER 0-200,000 LUX G9408 GAZELLE",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16547,simple,205773,LINER 1-1.2 TORCH DECA,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16548,simple,209306,LOCK NUT KM-05,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16549,simple,213189,LOCK WASHER MB-14,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16550,simple,209307,LOCK WASHER MB-5,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16551,simple,198981,LOCTITE C5-A,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16552,simple,204289,LOCTITE SF-7649,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16553,simple,205985,"LOSS HEAD NAIL 1-1/2""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,PKT,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16554,simple,204086,"LOSS HEAD NAIL 1-1/4""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,PKT,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16555,simple,208078,LP GAS REGULATOR G150-60-510LP VICTOR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16556,simple,216230,LUBRICANT AL-W 400 K WEICON,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16557,simple,201070,LUBRICANT PARABOND P-750 USA,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16558,simple,208905,LUMP HAMMER 1-1/2 KG EXPERT,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16559,simple,211977,LUXATHERM 5600-UP TO 600DEG BERGER,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,GLN,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16560,simple,205293,MAGDRILL MACHINE 50 MM EUROBOR ECO-50T,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16561,simple,211177,"MAGIC HOSE 1-1/2""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16562,simple,204294,"MASKING TAPE 1-1/2""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,CTN,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16563,simple,206826,"MASKING TAPE 1-1/2"" X 25 YRD ASMACO",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,CTN,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16564,simple,208530,MECHANICAL GLOVES ST-2060 STEGO BRAND,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,PAIR,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16565,simple,213315,MECHANICAL SEAL B70-16-S5,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16566,simple,213278,MECHANICAL SEAL ID-16 MM OD-36.5MM,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16567,simple,205712,MECHANICAL SEAL MMS200-14,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16568,simple,208877,MECHANICAL SEAL MMS800-35,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16569,simple,211984,"METAL GASKET 1-1/2""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,ABBRASIVES,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16570,simple,212574,"METAL GRINDING DISC 4-1/2"" X 6 MM MAKITA",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,10,"ABBRASIVES, MAKITA",,,"http://alhadiyya.korvage.com/wp-content/uploads/2024/07/212574-1.png, http://alhadiyya.korvage.com/wp-content/uploads/2024/07/212574-1.png",,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16571,simple,202932,"MI ELBOW 1-1/2"" X 90 DEG SCH40",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16572,simple,214089,"MI ELBOW 1-1/4""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16573,simple,214091,"MI HEX NIPPLE 1-1/4""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16574,simple,214159,"MI PLUG 1-1/4""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16575,simple,215725,"MI REDUCER TEE 1-1/2"" X 3/4""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16576,simple,215729,"MI REDUCING SOCKET 1-1/2"" X 1-1/4""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16577,simple,215728,"MI REDUCING SOCKET 1-1/2"" X 3/4""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16578,simple,215727,"MI REDUCING SOCKET 2-1/2"" X 2""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16579,simple,215726,"MI TEE 1-1/2""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16580,simple,200874,"MI UNION 1-1/2""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16581,simple,212888,MOLYKOTE 55-O RING GREASE 100 GR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,TUBE,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16582,simple,216215,"MS ALLEN BOLT 3/4"" X 1-1/2""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16583,simple,216171,"MS ALLEN BOLT 3/4"" X 2-1/2""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16584,simple,205120,"MS BALL VALVE 1-1/2""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16585,simple,211140,"MS BARREL NIPLLE 2-1/2"" X 8 "" SCH40",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16586,simple,203789,"MS BARREL NIPPEL 2"" X 6"" SCH-40",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16587,simple,216128,MS BARREL NIPPLE 1-1/2 X 8 SCH 40,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16588,simple,201851,"MS BARREL NIPPLE 1-1/2"" X 4"" SCH 40",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16589,simple,203323,"MS BARREL NIPPLE 1-1/2"" X 6"" SCH40",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16590,simple,205625,"MS BARREL NIPPLE 1-1/2"" X 6"" SCH80",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16591,simple,209964,"MS BARREL NIPPLE 1-1/2"" X 8"" SCH80",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16592,simple,200849,"MS BARREL NIPPLE 1-1/4""  X 4""  SCH40",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16593,simple,207978,"MS BARREL NIPPLE 1-1/4""  X 6""  SCH40",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16594,simple,208912,"MS BARREL NIPPLE 1-1/4"" X 4"" SCH80",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16595,simple,211141,"MS BARREL NIPPLE 2-1/2"" X 8"" SCH40",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16596,simple,208711,"MS BLIND FLANGE 1"" PN-16",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16597,simple,210578,"MS BLIND FLANGE 10"" CL-150",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16598,simple,212547,"MS BLIND FLANGE 2"" CL-1500",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16599,simple,206208,"MS BLIND FLANGE 2-1/2"" PN16",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16600,simple,214585,"MS BOLT 1-1/4"" X 9"" FULL THREAD",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16601,simple,215216,"MS BOLT 1-3/4"" X 5""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16602,simple,203621,"MS BOLT 5/16"" X 1-1/2""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16603,simple,212013,"MS BOLT 5/8"" X 1-1/2"" GR8",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16604,simple,215552,"MS BOLT 7/16"" X 1-1/4""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16605,simple,207431,"MS BOLT NUT 1/2"" X 1-1/4""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,SET,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16606,simple,200346,"MS BOLT NUT 3/8"" X 1""-1/4",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16607,simple,202218,"MS BOLT NUT 3/8"" X 1-1/2""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,SET,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16608,simple,205119,"MS BOLT NUT 5/16"" X 2-1/2""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,SET,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16609,simple,205156,"MS BOLT NUT 5/16"" X 2-1/4""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,SET,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16610,simple,211410,"MS BOLT NUT WASHER 1/2"" X 1-1/2""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16611,simple,206763,"MS BOLT NUT WASHER 3/8"" X 1-1/2""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,SET,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16612,simple,210931,"MS BOLT NUT WASHER 3/8"" X 1-1/4""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,SET,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16613,simple,209455,"MS BOLT NUT WASHER 3/8"" X 2-/2""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,SET,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16614,simple,210932,"MS BOLT NUT WASHER 3/8"" X 2-1/4""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,SET,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16615,simple,207171,"MS BOLT NUT WASHER 5/16"" X 1-1/2""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,SET,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16616,simple,213058,"MS BOLT NUT WASHER 7/16"" X 1-1/4""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,SET,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16617,simple,213057,"MS BOLT NUT WASHER 7/16"" X 1-3/4""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,SET,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16618,simple,210153,"MS CAP 1-1/2"" SCH40",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16619,simple,201564,"MS CON REDUCER 1"" X 3/4"" SCH-40",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16620,simple,211128,"MS CON REDUCER 1"" X 3/4"" SCH-80",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16621,simple,208887,"MS CON REDUCER 1-1/2"" X 1-1/4"" SCH40",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16622,simple,210895,"MS CON REDUCER 1-1/2"" X 1/2"" SCH40",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16623,simple,211113,"MS CON REDUCER 1/2"" X 1-1/4"" SCH40",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16624,simple,204816,"MS CON REDUCER 11/2"" X 1"" SCH-80",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16625,simple,210920,"MS CON REDUCER 11/2"" X 1/2"" SCH-40",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16626,simple,203784,"MS CON REDUCER 2"" X 1"" SCH-40",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16627,simple,203785,"MS CON REDUCER 2"" X 3/4"" SCH-40",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16628,simple,212546,"MS CON REDUCER 2-1/2"" X 1""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16629,simple,208426,"MS CON REDUCER 2-1/2"" X 1-1/2"" SCH80",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16630,simple,211111,"MS CON REDUCER 2-1/2"" X 2"" SCH40",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16631,simple,215636,"MS CON REDUCER 3"" X 1-1/2"" SCH40",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16632,simple,203721,"MS CON REDUCER 3"" X 2"" SCH-40",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16633,simple,212545,"MS CON REDUCER 3"" X 2-1/2"" SCH40",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16634,simple,208708,"MS CON REDUCER 3"" X 21/2"" SCH-80",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16635,simple,208425,"MS CON REDUCER 3""X 1-1/2"" SCH80",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
16636,simple,208709,"MS CON REDUCER 4"" X 11/2"" SCH-80",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
